ANUAL,MES,NUMERO,VENDEDOR,DESCRIPCION,CODIGO,LINEA,SECCION,RUC_CLIENTE,NOMBRE_CLIENTE,BODEGA,ZONA,DOMICILIO,TELEFONO,MAIL,FECHADOCUMENTO,UNIDADES,VENTA
2024,Junio,15002,V.HUGO,PE STUDS ROSE CRYSTAL,5203470,JEWERLY,ARETES,0ed6bb9623f4932120747bbd83b173ff81aa958489b3cde274a8ec75035b3ae1,53e4ad4e3f3a88d6287a99662ce7fa1bb69aecfff23334ffed107c0fddcfbb67,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 65 N884,30c2f12692dd637722bf8f0b839a113c3f9f9c38e5a979805dd2cf865034492b,032b2ca20b70530da29a5c8315960ff053726cada9d63b3526688d45b60cde4f,2024-06-28,1,122.9968
2024,Junio,12665,V.HUGO,EARRINGS STUD CRYSTAL S,5206149,JEWERLY,ARETES,00b1e6f6eebf415f0a93b117a43caa072844d0d10b63ce3900bfdc52227d55a7,2f25ce2872d9fa3dea79da2ec68e5ca9af1b9faf2d4b69762402f4fcb9abd94c,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 21 N717,47e0497eb1bc2886065cb5e4019db2b4fcdf81fb7a2aa2e24d1b5087cbff8a52,cafb914b5878cba1c0bf5266ef677eb320990f4ee71eb15fcd5e51fcf6238168,2024-06-28,1,152.635
2024,Junio,12039,V.ROSA,PENDANT SWAN ROSE GOLD,5108944,JEWERLY,COLLAR,fadfd5b4e52ce46f0c57aab7b3a4b3ebbb73d6907a1c9b617c12b3a28735a549,068f26f10a0fb4bbc82a5648d4963e7186ae01a4ca173202c47587959b6089b8,12,MALL ESTE,SIERRA CALLE 20 N463,7ca7720b8ee999c47c7ed5c477736bd0865249e33eb654873e77e85a1bc734be,2bdf11869fcb884fa838c8c1d4b803e9eaa11c9331dbb1d04b144c11578a27bf,2024-06-28,1,195.8477
2024,Junio,13406,V.CARMEN,EARRINGS STUD CRYSTAL S,5205515,JEWERLY,ARETES,787023f25df9c699f01a2e13f8d1060f539aa1438d660e5c5217c9ddc71af35b,0372902660fb1d41b1cd5ed1d45c3ca34a1cd90a26fb1c89add8676c8f2582cf,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 73 N496,99c245bd93a08d2164e45222367fb3ba87b310dac566a45df651e5a2093391c2,d23d7781e8cd1a3058f6fb76f2fc69f9603f0e4f3485998d9d680c2269da6034,2024-06-28,1,142.4799
2024,Junio,12702,V.RAUL,PENDANT SWAN ROSE GOLD,5101213,JEWERLY,COLLAR,58aafd3890873885b3513cf2af3ac26a32c854ed9e2e78dd2a180bee97e5cbfc,d620b7840027cc466fa899ad6efcceb25e85b5e81afb87e0bf252afebacfc43a,12,MALL ESTE,AMAZONIA CALLE 58 N37,2d59d5d3e78116d9fd6dcbf1735af67f24560d72f0c6838feb271dad96827898,bffe12af09cd56a8811534fc060dbf9b55969f1e36e5e86367472a5b298c9558,2024-06-29,1,237.9873
2024,Junio,13501,V.VERA,EARRINGS HOOP GOLD M,5208162,JEWERLY,ARETES,bf5f30c24e63746bc60b6e6a3d1ef3ac5a52c8aea08ef1b11778cdf18e8e25ec,11a8fbb335b9c8f4eafa5a33c0a72b68b0baca00ed9d5d1ad747e0352c735bf1,14,ZONA CENTRO,INSULAR CALLE 15 N248,4c2e35c2febb64174181d159b082659c60363446f8dabaaad8bb5d4beb41b42e,718f359bc4e9ab3b6834f51f93632883c954319efc2da4decc3d9725f230902f,2024-06-29,1,70.0
2024,Junio,14636,V.ELENA,PENDANT SWAN ROSE GOLD,5105803,JEWERLY,COLLAR,8693858ca9e5be517fef3e0c807678216b5ea2f80e33ea8ae49b645292b821a8,71697ecb094f6382256a52a0bc4fba36ec6638cf72486d2620eeed8ab9016efc,10,CENTRO COMERCIAL NORTE,AMAZONIA CALLE 16 N702,387871bc9d7630b52cb538da53d361b7b6bc5e066302e3b4dec5509981a2b9a3,a34d07448a8f388e95a8f50b8246dfe156972a3402729734a2cb81e7f6cbde16,2024-06-29,1,221.5748
2024,Junio,10201,V.ALBA,EARRINGS HOOP GOLD M,5207033,JEWERLY,ARETES,2ece681e885ed84214608b12d701a06cf86f8b4b1ecf7bbfe30f66dc9c14d7a8,49bfafc19e1434e2d4a4f773bd3329f3f6ea0b637ea36a4e0fc8f425e1e6177b,13,MALL OESTE,COSTA CALLE 70 N575,0bb5df90e96ab217fa26615e7e0857a0e8700dcc5116e661f5ed3de213c2de11,b02cce6ed0143eecf49479c999a8859cd736626a0c8d91f4dd1d579026ddcb70,2024-06-30,1,70.0
2024,Junio,12119,V.PAULA,RING CHARM GOLD S,5404548,JEWERLY,ANILLO,4c279a2e089360944764f51f1ff20be0e3748828aadcefdb9ba8981df6a62594,9f832ecd110f8e839ea43068463b22cb6db8bfc005b6ab7c333907b064995aa2,11,CENTRO COMERCIAL SUR,CENTRO CALLE 90 N463,58fcfbf43a6c2ac83391c524fdcb97457aa54863f498a7190184e86a3af72d48,073ee600882991bb68b5e0ef7b9c08cd2cacd186947916a064b35d4f770686a4,2024-06-30,-1,-102.5312
2024,Junio,12760,V.ROSA,BRACELET CHARM SILVER M,5302736,JEWERLY,PULSERA,03369e687d01a07fd076f874e9d4f5a71b26f9577d11e91180c03b2e4b878d81,fe2bfc4b442120bd847bc5fe26c894f1f6a1bd0c0b92833b1805d9768ba03a04,12,MALL ESTE,INSULAR CALLE 66 N666,a0b3484180e25f3a914113cfa2e95a3ff3be32bc10b27675bf8f07be64c0bbc7,e8387af630b271a8b7ad86da973f9474841ad055333fb74a5c16425624eb24be,2024-06-30,1,159.2744
2024,Julio,13856,V.DIANA,RING CRYSTAL BAND M,5402117,JEWERLY,ANILLO,2b08f69cf53dd703738d1109fd98dda423def5c393ffbccdcf5525ab418071b2,52cf7477d3ab4a706b5b5afb83b607cca64c73405ae541ca7174d3444280417d,11,CENTRO COMERCIAL SUR,VALLES CALLE 41 N971,92f9b5aa7377d6aec1fcee718d8940117420c66c892601c922f085f6f13440d3,b362cfb61092293e3a8542abe8b1481617cf4f0143fa25f1697c710853ca5d85,2024-07-01,1,112.1158
2024,Julio,13834,V.ALBA,EARRINGS HOOP GOLD M,5209488,JEWERLY,ARETES,7a7d700d70ef5cb311eb1d1d5bb8d29caf37a6be2f4172ca54459528d181c225,35823cfe40405dc14a7ab13f696c4c01b9c55e0422059257867dbee80c5e8bb8,10,CENTRO COMERCIAL NORTE,NORTE CALLE 7 N437,861e44d0ff98bec95d99c22473edadb223e3fef017133edd271e6ca18c81b18f,c0792e986c06a4fd844e1708154ffb8d2f4d6a1a0ae9f878393ebedc013b652e,2024-07-01,1,156.8907
2024,Julio,10779,V.SOFIA,NECKLACE CRYSTAL CLEAR M,5107060,JEWERLY,COLLAR,7bd7f3daeb7705b1355cae479b8faa6e74f559cf8828cd58d96ebe05bc4ef450,4e15c2985e419adbf105c1bb987bb8f41ce7bf191196531f1deafe6e944b2fd0,13,MALL OESTE,OCCIDENTE CALLE 38 N197,fa5041045575484efeeda6219e35a73faf6bbd47911aee60d0faeaab926c3037,4345d10cae14151826279977ca58016a787dc6eb2338d1218cfbb07654a30a12,2024-07-01,1,175.3006
2024,Julio,11442,V.MARIO,PE STUDS ROSE CRYSTAL,5204168,JEWERLY,ARETES,abdd00d40b055003832d0e8c497c5d4250c16cdab0644a93ab262c584cd81099,74573d21fa111e6ca43b530e0407a8553a7975eea6b865e880fc00f539600f5c,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 62 N120,ada6f0b067d4bb94064a1b092c5cac16e885d1745a24da73ea04088c5a191432,dc80d9f0da36aafcee77ff4f9da293e202600aac790904c9ce411c3b33cf98fa,2024-07-01,1,185.4602
2024,Julio,10492,V.CARLOS,RING SOLITAIRE CLEAR L,5406775,JEWERLY,ANILLO,157ad8f4e925a66ad00fe9740124cc21a4f21c06dc6bba2230174b32a580fcd9,26fb79637f369ed752fb93cd35abf0224db67f169453f589bbe93481f44b5e01,10,CENTRO COMERCIAL NORTE,INSULAR CALLE 27 N669,8bc26e2ef1b68446369034d2d91d0596f6b257f6771e2eab54a862501a7d7f5b,5afce482a0e3f56e9fae49677a83c453dfe81fcbba3a5f82daed86fd84645786,2024-07-01,1,263.7113
2024,Julio,14745,V.VERA,NECKLACE CHARM SILVER L,5106097,JEWERLY,COLLAR,073a3bbf9b37dc0f07d28dd7954928b4f8c1a1172e43c8bc263d24cdbc33461a,801cf35be257f7b210b08823e8f53dbf1ffd1a289eb1d0f63f1a356f60a34974,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 10 N144,08f75623ca6d23f84817a83f8d8d331ee897e8b4e8efdda6eaad9ea303271353,3426a95996acdabeece795f98adf89778ef4aaa6bed92cd096ac4c8d2aca9305,2024-07-01,1,126.294
2024,Julio,12281,V.JORGE,BRACELET CHARM SILVER M,5302928,JEWERLY,PULSERA,07ebcb1725e4d7d35e3e1ae3b3a124b17dae1b1f4d5f519350e8a4756abc30f7,4b45aef9151ae1fbd9ffcc29ab7f2e97cc2a7fad07a2ceefe482f9318d3cf79a,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 72 N795,b70fa0453400fce91c0c9362b4f6c2c48d3ed0d851f0b5a9d7fc16f2d9ac6949,b8357eac5e4a9dbdeb1854a3f668d358f6dd4fa961cb43522304185037ee7766,2024-07-01,1,142.355
2024,Julio,14031,V.DIANA,PEN LUXURY CLEAR,5500399,JEWERLY,BOLIGRAFOS,9c4f9fee06be4ca0c51a29a65f31fa3034d86cb8d569adecebccaf4565592d53,c50f2a5ea5e647501e68b2509972bc93c4aaf05eb5b897257e1a2e1d52ed8838,12,MALL ESTE,ORIENTE CALLE 82 N161,a41d6b640c05e1e57bd2c082835d693c69936a5dfc30eab0914382530cdec177,e4191db6509dd3282e95529a6853f336599714ef9d65d39fe2e3d8c741b24e94,2024-07-02,1,171.4707
2024,Julio,10666,V.FELIX,PEN LUXURY CLEAR,5508832,JEWERLY,BOLIGRAFOS,e87fb523327ae44ebd7fea85a7e23cacd66bc56186ce29a426e951504a1b618f,17110acb14afbd42d333bbf7817a5cf2b8bd49312ff10d5f5f024b6675e109ff,10,CENTRO COMERCIAL NORTE,ORIENTE CALLE 94 N487,3f3a5bb905d3e9b4ef103fbc922c069bed21833b1d6e7958d1ce689c681bf19c,6ffdb78db61f0c7e477a88bec6842b67914b9e5bf1161a3cde486104f3d19b5d,2024-07-02,1,81.7593
2024,Julio,13227,V.PEDRO,BANGLE ROSE GOLD S,5304610,JEWERLY,PULSERA,e5f8a48e05cc7c38e3f15ec9b5f7b8b19672b530cdff8b3ce0c46c43385780da,a9bcf455b44c05ca4d3f57f63a2b466ba04d372c6cd14dec447db4198a745c66,12,MALL ESTE,INSULAR CALLE 75 N803,6cafd5025c4849d4e72323902d751c4302dde160712f29f6a709c29135deeb2c,a0c1e88756d1b59b34a0a05114fa90ebb2c8b3c96a04d0ee43268f684f618f8a,2024-07-02,1,182.4629
2024,Julio,12049,V.VERA,PE STUDS ROSE CRYSTAL,5202361,JEWERLY,ARETES,35e0f1b34121f616b3628769e7cdf6d5f3552bdc0f746766298dc0c5ed46496e,413744c74d34af8302939ac0465c65a019e494484bf4e22f4cf9b8636bdb3869,10,CENTRO COMERCIAL NORTE,CENTRO CALLE 85 N254,5646cd95edca6b0bac93b5318bfbe26368be9caf8e8c0dbd9e7f5d18fa8fb8d0,c6d330b698522306524a218ef64b0d953e7e8a3dca23f999269081ef1372145d,2024-07-03,1,77.8901
2024,Julio,14254,V.JORGE,EARRINGS HOOP GOLD M,5203562,JEWERLY,ARETES,135ea74f927dc9d1ca92ab3825da868702a38a61e5de7543b537dfe83600c763,84d50924493f93fab44f7a93d3244499a9c4b884a7323b85352e07a8f8a5a8ee,11,CENTRO COMERCIAL SUR,SIERRA CALLE 21 N800,704a6d1cc2c02a544ab25948fbb70b22b129ab715ccd7f342f9ce96c0e3f92dc,447a7077fba9349fad22338626afe3106054954098660a142abc40baf6ac2d9d,2024-07-03,1,122.6161
2024,Julio,10597,V.JORGE,PRODUCT HOME CRYSTAL,5691757,JEWERLY,HOME,501bd226e5250af99d8871e6df63b4fbdb13f0daa346639f94ab1c5d2de416a6,0d9e3258b5056e082c4ac8033a9f50a78fa0d3c1f78930dde24d165d73656518,10,CENTRO COMERCIAL NORTE,COSTA CALLE 71 N492,1f7f1300ee085cc60192166d59ac94ccf2c0d79343d6d448a2a046dbfb8c4f77,875836d6a74b155aa9f3a54d318407526c4062dfdbc55e40c48c950ccd591d7d,2024-07-03,1,99.3408
2024,Julio,12416,V.PEDRO,PEN BALLPOINT GOLD,5507946,JEWERLY,BOLIGRAFOS,fef15b1bff07b340c17eddf85bdccaa067c6084450fcca940c72d37248c929e3,5a9bf5f4d5a731c7d59bede75bd2cc5199eb3d6b24140e05aa0463e88388a70e,14,ZONA CENTRO,SIERRA CALLE 52 N439,2af476d6ab1c2b95836332b7226ede1d2eb2cba44af89a4baba503a13eddb3f2,7051ab981171cb293d96663bb0c168215e7819f18064d8ba02b705311ae27e02,2024-07-03,1,72.3028
2024,Julio,11122,V.ALBA,NECKLACE CHARM SILVER L,5106702,JEWERLY,COLLAR,4e762060cc555da86e6a740e32a69528018ff66c8721e8d9e2dd8405d3475212,98dee64f04d55f23ef3a1f1b2deb4512caf27a4e9ad4cd726a6c1054bcf019bd,10,CENTRO COMERCIAL NORTE,AMAZONIA CALLE 86 N83,a5bde6badd74c5c22e0cb674ce4ecf32d5ec519ab9927c83dbf644122633901f,eba88f7558eef9b7b80c1031f019612281623c5ed64d49841ac3a422f7d602bd,2024-07-03,1,155.9871
2024,Julio,14473,V.ELENA,PE STUDS ROSE CRYSTAL,5205930,JEWERLY,ARETES,b2091534aea60afb370fa9de908bd2067c4056f3c172dd37231fb20f4e22ab34,79b189adf292e59981a51f19641a5e229bf341463d62107ffa5e3e8ca1b2f859,11,CENTRO COMERCIAL SUR,VALLES CALLE 55 N151,e10ade2a1f4e49bfb3c243eb586ec8aec9f4a242d7b626f54e2c34d8907d55de,70e865f77c2d540ca3cce0a012c97fbf9353466bd2817658ffbb40a1de50e3c6,2024-07-04,1,184.6792
2024,Julio,14692,V.ANA,EARRINGS STUD CRYSTAL S,5202154,JEWERLY,ARETES,8b1b9267a96f4b147ef7ff7c721da4ca7bb2a8d590401fd458f820fa3fcfcad2,04626d289e0c47deb835bb9c9f3c3a2c4ace74b2cb03fcc3a7cb887c1b5a78ef,10,CENTRO COMERCIAL NORTE,ORIENTE CALLE 75 N79,cb725ba7b831c0a76e215508c0e5715c73ebd1649c000441065610956386e9fa,9d7a35304945e524925799f47be6b668dd8e99b7b4d247b81ca84fcf6130b737,2024-07-04,1,163.9424
2024,Julio,10551,V.SOFIA,RING CRYSTAL BAND M,5400712,JEWERLY,ANILLO,36a267e5271d81a6cb8b6009f145d8c64227d09c8221475995664735e774ae22,27c3fbc097a89f31d5b22c8c2c2dfacbde64d42902f026ce3edb4663f480da5b,10,CENTRO COMERCIAL NORTE,SUR CALLE 91 N293,d8b1f8104ee6e68db6320136d377763236f584c86d94f6ff3ee98d254f12f850,588baeaee9458c568bc8544c71856d547587020c5845fd16eccb2a41f5b683a9,2024-07-04,1,218.5637
2024,Julio,12130,V.TOMAS,NECKLACE CHARM SILVER L,5107055,JEWERLY,COLLAR,765f5af1c44f29ff435ed7231c43982990824ca6a329e60863799242cfd69a13,1cb85d188b0cd95fc7bd58c448979bc0f7c7e61665b952abb7f4ca0be459289a,11,CENTRO COMERCIAL SUR,CENTRO CALLE 55 N795,3d830caab203f28baaedeadbbe488007fe661f8f962e0c19e2655b48a552eacc,c553f42648b7f60f97b6c77d3add539b9f19fdc87c1d04060a37da1380f1474f,2024-07-05,1,302.7355
2024,Julio,10872,V.CARMEN,NECKLACE CRYSTAL CLEAR M,5109575,JEWERLY,COLLAR,0c636562ac296be7623a7c32aa314069a4c555d83aa358c2c062e8c94ee6bd1d,55caa31310728983586ef99d3bad5c21c5320edae02088675deef83494957da6,10,CENTRO COMERCIAL NORTE,COSTA CALLE 60 N559,380edc9822f632b3633a00264666198a7a0c3b41b435f96f86af4a64f1a0cad4,cfc38b3ef0944d1d3420e150c8488b6bb22fca35d93acb751cdc8b45a2537f31,2024-07-05,1,157.7985
2024,Julio,13220,V.JORGE,NECKLACE CHARM SILVER L,5105512,JEWERLY,COLLAR,21192eb25d951ae902f4595005aab729f60f1f40980789fb8b0231f732e72179,753c6f0627af6d29421118807a5b66f75b22ef8a7a49073c49db45d450e197c8,11,CENTRO COMERCIAL SUR,VALLES CALLE 53 N526,a83987f7a0fb6ade8d6f1984a0917390e9cab5192d75f983dbfd131c64289ae4,3c52a1dd1e4e81c56ca1a268b3eac210dd061c2498a2ce5ef58f6225321a6e15,2024-07-05,1,169.8739
2024,Julio,11663,V.HUGO,EARRINGS HOOP GOLD M,5200359,JEWERLY,ARETES,c3b47e509e33c2d70745c8e8c7e40d258fd3aa0e7c7cf6822b594ad3e7007114,9d9aa1e300e058939605fdd2084910230eb97d475915b4647413a77cca8f023a,11,CENTRO COMERCIAL SUR,OCCIDENTE CALLE 69 N80,9354b0ce910250e7e6c8d693a7434304a1028f348605ed93c857156d70574734,f7a7b3d8e1e41032cccf19e6de385dd19d92ac0a9600041957a679c19671d08d,2024-07-05,1,163.5851
2024,Julio,12597,V.LUCIA,PRODUCT INDETERMINADO CRYSTAL,5631458,JEWERLY,INDETERMINADO,6c0ec69b97eeb5bc774641a353eb6ec842c13baa5730ed6d5d80247d2cc7d477,9ff9206cab4d5da279bf1b708ad64420d77c10bfa864eeb8a3dd1174f134ed1b,11,CENTRO COMERCIAL SUR,COSTA CALLE 8 N201,de180bdfbc83eb61e3952207f340b8ec7470e03b5e7c6259ede4cc294becfbd3,f7bcced0eb38af2a448775600f28eac83fe1643d5302ce64d9338f5ff3833faa,2024-07-05,1,71.5425
2024,Julio,11419,V.DIANA,PEN BALLPOINT GOLD,5503613,JEWERLY,BOLIGRAFOS,63cfd9e3c83cc420fd4c8cb606a7c262ad360575e7f15ee0052f7a1c65183220,a565a0074151a05d34003265f562de7a07c4d42ed08a631f53108c297d671b9f,13,MALL OESTE,SUR CALLE 96 N225,a3243df85715b7cd2cad362529e434585d895a20f2a42223783aa48c18793910,96055441d092309de7502ecb4aa54813cb14a804a61161a621f11b0fe44f9b73,2024-07-05,1,162.7875
2024,Julio,11227,V.PAULA,PE STUDS ROSE CRYSTAL,5204434,JEWERLY,ARETES,e124e3c8a22ba651b6603255fc22020615add81f03ff6d5a6d9102a72706e89d,3e80e2d0caeb42252181a31c42660b3482ca4ec4ee1ad9ea6c480027628dfc3b,10,CENTRO COMERCIAL NORTE,SIERRA CALLE 9 N236,15be51bdc0d2afd85a16b255839cbdcd7e8630ae9e7e2863f3aa793cc929f9df,8061760882d8dd8fbf26b860225c4760a10e250c4a2e4fd9413ddd10976340be,2024-07-05,1,153.9688
2024,Julio,11018,V.DIANA,PENDANT SWAN ROSE GOLD,5108023,JEWERLY,COLLAR,669c01161f146de245efa174477995f70447b669aa5a08b288caaf3e0c28a89f,793764d97d23a1f59df16b9cfa0af4ae01e4ddecf6b337f9fcf69364f4c1ed48,10,CENTRO COMERCIAL NORTE,OCCIDENTE CALLE 86 N42,8bad09dc23c7b51ff78649dc5faed68c02fe47d9d77c2de40e1d7955bf9ba201,2540ea2c5ef39e7554d173d856a3ad12e098c2b7e04ab1cdd4b3a36c3d3dcb7a,2024-07-06,1,169.6432
2024,Julio,14548,V.ROSA,NECKLACE CHARM SILVER L,5100764,LIVING,COLLAR,11e69b7e5c0c81072813784079e38124b1cae78d27b3c1a3b6c768868ed8cadc,8273553ece875f3f0d69a502dfd4cb34081848b388ff9007dffe65e226d5d6ba,12,MALL ESTE,ORIENTE CALLE 22 N122,6550a8bf3937bdffd5c8e3142f3ebaa07abce625a6670712adf9eca75c4a87cf,14260c3d02769c6515c284d376552f3832c2a7f3098a62c3b68d008f4a93e997,2024-07-06,1,154.0444
2024,Julio,14176,V.MARIO,EARRINGS HOOP GOLD M,5203833,LIVING,ARETES,f9db2d7862cc527d803d8265b72dead78d3e1084c4d52d62889580f8c0d1b156,5e4ead45038545fb74934830e4dadbab6a16fbf2f685d359a0dd5be4ecd19283,10,CENTRO COMERCIAL NORTE,ORIENTE CALLE 43 N656,8799bb8fc780564eb15928421a3312bd4828ff4dc1d9895483b9ca1b34a539df,7b8eb3bf13a909e7ac746407d6135e243573abc072983b653266a3e28a78d53c,2024-07-06,1,127.7559
2024,Julio,10906,V.SOFIA,NECKLACE CHARM SILVER L,5104799,JEWERLY,COLLAR,27f04e7426458ece651b3e595be2367e70f7c2de56de67097b91a825cd46973d,5254d95cbecdbd154cad1237ccae8740e672e91b9e239d9e468f0b19fa1a7aa3,12,MALL ESTE,SUR CALLE 21 N221,88476f56759535f6b09787d274624fb4745e3433030309cc34b693700a04fbb9,4092b03ad7ab1b746715a822d4271febe3fc0e4ced4b70f7682a76a82469b568,2024-07-06,1,92.262
2024,Julio,10367,V.DIEGO,NECKLACE CRYSTAL CLEAR M,5105557,JEWERLY,COLLAR,78a68c8c71f1a7b90ba6ab004bf4f06f73f876fecf47728e589ccbd172733a1b,473e626b055cad06411a99ea8ee1fdef78054f9d9095e5dd5d62523d1af47250,12,MALL ESTE,COSTA CALLE 63 N423,8a83890289bae13954a3909b8fedcc0115796575196ffa9ef47d992eb8400f38,ceb8c30287b20eb2d58ed1ec478c2100b65452d91e786ad95ba3dddaaa5a837d,2024-07-07,1,107.7926
2024,Julio,10536,V.TOMAS,PEN BALLPOINT GOLD,5506130,LIVING,BOLIGRAFOS,e9d8ce770855fb8bb30e5e012d219690a1447969160ea9e158d14b50639816e4,eb833b162b599fab82da7b213c5f70461b78a786f206ffa60c2379d733ac6bb8,11,CENTRO COMERCIAL SUR,OCCIDENTE CALLE 51 N398,a47e32cbd5ee313f6d8ee83b1a8d11e31bc36fc65e93ec2d2e2fc1dd99f72a5d,a2e38d255240cb6eb865ebd32c06a7bd868f8d4e8a28d78dbad65c6690a476c8,2024-07-07,1,79.4143
2024,Julio,11796,V.PAULA,BRACELET TENNIS CRYSTAL L,5302434,JEWERLY,PULSERA,be0e2726502dec39478cc0055b78b90469a2d8c08c042e66149bc5ef48e9cf21,c749747fe8dea8c0aaa2661b094d5ca46167abf4b54fd5d50a2882b9f1aeebec,11,CENTRO COMERCIAL SUR,SIERRA CALLE 36 N250,0c2764af788f4d2634990884e73eaa61df053eab53539ac00081c8560eea047a,cfe0b1b4f3f91b204e2c3894f903390ead507feb437971f360e4bb47ccbd7d25,2024-07-07,1,218.7216
2024,Julio,14565,V.LUCIA,PEN CRYSTAL SILVER,5504274,JEWERLY,BOLIGRAFOS,24aada836423444af6e7c4e05c31338140d3de56e30333a8a8d3d72cbf5d946d,6b91487f2b441a00d947b3d54aa7483cf51abeeab625c15f1564ecf5ee6b70d9,12,MALL ESTE,CENTRO CALLE 94 N703,c09fd5b026b0da259e8d3fa38da41eced4e1802408f3cb1f7a6aee773a2354a0,ac684e466348f1b22ac8716098e5167a824d192e5be04e423f3318fd571e203e,2024-07-07,1,138.3479
2024,Julio,12892,V.IVAN,RING CRYSTAL BAND M,5409900,JEWERLY,ANILLO,425a7f24e81e327319389be65dc6f77b5441f856bdddab3987bec03cef3def90,87d24dea96897eac83c69ee91b6a5905dd3181138e52e2502efb404f3b4f9fdb,15,ZONA PERIFERICA,COSTA CALLE 95 N628,cf3eda1a17f479be2fb62d24d2241665541474e805e0e96ff5c522f946762d35,94f47a07a9c42a420ec8beb88a5317c66ce715c15b22b78c5e840fa94cfce2b8,2024-07-07,1,136.0192
2024,Julio,10588,V.ALBA,RING CHARM GOLD S,5401625,JEWERLY,ANILLO,91b0a5fb9a5207f82c0a83b8c9380ad01447838bd36bdd877afdb76781b79122,3aa3c9ede6212e956e69e8f8632eca74fa590a620ccdda832b4f69377d15a6c9,12,MALL ESTE,INSULAR CALLE 32 N314,0e4b9758f52dc6cf3be064a68cf2cac300ae33f400ab1b8dbdc3079560e67720,4c56cc6d402756235d90f6c7290c3e4b3e0cf87ddafca3a0e95a23ed504dd89a,2024-07-07,1,172.2357
2024,Julio,10242,V.JORGE,NECKLACE CRYSTAL CLEAR M,5100085,JEWERLY,COLLAR,1eb01bc53c4fb5abeb1fe8a097a03276eb131346a12c6fc2e80b05a2490fd5e4,a0caad0e3e58a8e442da41483e0030e9cc996779b22953182c3ebc01e129ec6e,11,CENTRO COMERCIAL SUR,AMAZONIA CALLE 40 N245,9176715d27c11badbd4aa2bf26164163ae837af8f5d04734cc7857e5d3f266f4,b1e660b762784de11498cad03a0381450803ed80060bd4000c0a49677414000d,2024-07-08,1,118.8893
2024,Julio,10046,V.DIANA,NECKLACE CRYSTAL CLEAR M,5103173,JEWERLY,COLLAR,f9f1bf1e258571998b0fb637728966f12effe9333efe0401a2d76c7a132b3117,20ff19cab9c0a9f2404e2e61b70aa2d545125decc3f499f79e7925f1236b1e50,15,ZONA PERIFERICA,NORTE CALLE 97 N545,55588cf810d2ecea7efa482a0d4ee7c1a2b55f9a453be8e23203d766cc9e5a3c,89c8d5f7140c3806763d4b4f0ec30f101340aa4468c0249d3000d1ffe5af498a,2024-07-08,1,101.9202
2024,Julio,10445,V.SOFIA,NECKLACE CHARM SILVER L,5107443,JEWERLY,COLLAR,f48e2245ab1c509809fb1a391efdc3b8b995d62a131178e969b89e20c3b5578f,7ace8fbe7d73b0adbd36abec77eb54a642d8c7c4aa8e41007152b9a4e9599efd,10,CENTRO COMERCIAL NORTE,COSTA CALLE 18 N940,60620387c4270ea3fe983056d408b3a53b59bb52f596fbb7ce29fa3aa229060b,eb0026163a0dd5076b9834aa8d79afef298ab467ceeaffb3399172d928766490,2024-07-08,1,201.3059
2024,Julio,13043,V.ELENA,BRACELET CHARM SILVER M,5308493,JEWERLY,PULSERA,920447d4ad7fefeb54e4262894715c28520922c83a6c8386f69bb8b8f8c3e454,0f855c6088d5e3a467dcea2185381b3ae3d0476fb8331bf382be7c35d45903ea,10,CENTRO COMERCIAL NORTE,ORIENTE CALLE 90 N947,bc57a232e237e7b71a6550e46802d3d4bde4bf9a3048b8e8e35c95332fc69038,16cd94cfd8e8a622839d30e015fa11d8e9abe9081196f23a3ec2e68c9e98ef36,2024-07-09,1,177.7619
2024,Julio,14431,V.JORGE,"PRODUCT LLAVEROS, MOBILE PHONE Y CHARM CRYSTAL",5604603,JEWERLY,"LLAVEROS, MOBILE PHONE Y CHARM",156bdfc207ae38b31948f51cd55891c8335b727d167ff34e2960c70549fb1be4,89b56c716c31aebf919a9f94094f32946c20232513144c04ee7c5f69cd29bb14,10,CENTRO COMERCIAL NORTE,SUR CALLE 46 N855,5c74f24b924c9c6d34d5bb10fd189a39fb72ba846ba9da0511f97d272ecec2aa,112780246da282f0cfccdd50b49800f3bc8efac3a0aea6207c3f5c49cfdbea2c,2024-07-09,1,72.8174
2024,Julio,13833,V.LUCIA,BRACELET TENNIS CRYSTAL L,5303492,JEWERLY,PULSERA,7a7d700d70ef5cb311eb1d1d5bb8d29caf37a6be2f4172ca54459528d181c225,35823cfe40405dc14a7ab13f696c4c01b9c55e0422059257867dbee80c5e8bb8,11,CENTRO COMERCIAL SUR,NORTE CALLE 7 N437,861e44d0ff98bec95d99c22473edadb223e3fef017133edd271e6ca18c81b18f,c0792e986c06a4fd844e1708154ffb8d2f4d6a1a0ae9f878393ebedc013b652e,2024-07-09,1,147.5979
